"STRING_id","allergy","Alzheimers.disease","arthritis","asthma","bipolar.disorder","cardiac.arrhythmia","chronic.obstructive.pulmonary.disease","coronary.heart.disease","drug.dependence","hypertension","multiple.sclerosis","obesity","Parkinson.s.disease","psoriasis","rheumatoid.arthritis","schizophrenia","stroke","systemic.lupus.erythematosus","type.I.diabetes.mellitus","type.II.diabetes.mellitus","ulcerative.colitis","unipolar.depression"
"9606.ENSP00000003084",0.0055844431942411,0.0119110522519194,0.0208821993350757,0.00803294405482045,0.0149388454968764,0.0179063224804604,0.0279970946737237,0.0184587974375156,0.0210501896276158,0.0189803381153461,0.0172393821634348,0.0213813888131951,0.0193279334264149,0.0119031637410193,0.0088371788950185,0.0141857154927549,0.0176175921300609,0.00820494958808891,0.00841810014484314,0.0151270676472249,0.00503249192737454,0.0159240441359059
"9606.ENSP00000003100",0.00424410405518031,0.00771514845171333,0.0149997539759142,0.00814797313786184,0.00933087862305471,0.0104946971706054,0.00762017136782651,0.0134466099443613,0.00888512398537257,0.0124056719971402,0.0115163661585268,0.012509669224828,0.00918441568955193,0.00786915427716816,0.00920583129142268,0.0104388553477616,0.00966058476912022,0.00784513726394163,0.00728623952454964,0.0101614793758687,0.00381444452324319,0.00809571674332311
"9606.ENSP00000003302",0.00432615444493325,0.00741299787770153,0.0138896936880376,0.00583748527401886,0.00967262381709133,0.0111976468652463,0.00755155191948098,0.0117353332242573,0.00952173172773997,0.0126822711161473,0.0144711276034375,0.0129194641479045,0.00948573661266266,0.00792733969796064,0.00707825674994076,0.0113518367602156,0.0103581479578531,0.00777240419776083,0.00710717013254737,0.0101508076061451,0.00408606634373106,0.00829258009494567
"9606.ENSP00000004531",0.00211837434595168,0.00371742434663613,0.00728802715323948,0.00296133913042788,0.00566544597790258,0.00654138390331741,0.00437444175151039,0.00670791617400417,0.0049534067713183,0.00712048209299448,0.00638986623592338,0.00723633304166733,0.00487573385710445,0.00395195010216778,0.00371110414911828,0.00645270304434964,0.00531648935778979,0.00453391062053179,0.00414323386336853,0.00590238811513814,0.00201088733772158,0.00426860286729165
"9606.ENSP00000004921",0.0100443056275013,0.0132283396352235,0.0247265184852777,0.0173954916527702,0.0155277779617676,0.0163217375339722,0.0160373578481159,0.0185099714191702,0.0205444025618129,0.0200070078028311,0.0198300935194759,0.0237945154554812,0.0202879586278034,0.0138845477770948,0.0128818538076923,0.0213473726086538,0.01874874287887,0.0100612411480982,0.0119214385033176,0.0184048108207176,0.00776247025126547,0.0193900264941967
"9606.ENSP00000004982",0.00243011990492175,0.0043418369174147,0.00915008417341991,0.0033154450481406,0.00535693566080122,0.00752475246677097,0.00401297799292268,0.00740353090611178,0.00590624436725629,0.00707372172079922,0.00756788739778079,0.00820162559803293,0.00592540540532167,0.00475672937535947,0.00395572710518991,0.00754791892914495,0.00653285132484538,0.00503193799326538,0.00383984897639113,0.0054853461818158,0.00246209735405551,0.00503314447035784
"9606.ENSP00000005178",0.00305209945953996,0.00552051235150119,0.0103851694934312,0.00423293239502563,0.0157235472646937,0.0155991550888895,0.0133767238712105,0.0167497476387379,0.007748085053804,0.0173311532337869,0.00850490699828621,0.0175087469992419,0.00661546632485881,0.00543514773216685,0.00582929193099023,0.016395968580351,0.00697718163915687,0.0136220652861642,0.0130420769771774,0.0159604347537579,0.00304811760383207,0.00574071548475828
"9606.ENSP00000005226",0.00232337187871133,0.00460979865397406,0.00786014844009418,0.00321888815620249,0.00619672892539758,0.00881878400487437,0.00410710967019755,0.00652072997112403,0.00677910460772719,0.00672441767878559,0.00941646860783737,0.00791408398712785,0.00829078034104586,0.0042861642347225,0.00385392255921679,0.00694066320315754,0.00883653629234165,0.00396813300947294,0.00378010068817222,0.00525853084062554,0.00224299397642926,0.00553532390892689
"9606.ENSP00000005257",0.00494970986377455,0.00914058808097925,0.0168344843982274,0.00698503414994821,0.0156586405068448,0.0179643745234782,0.0130081650742042,0.0175566667339256,0.0122895426515765,0.0188097062603645,0.0143180556536296,0.0195418452643751,0.0124794870307688,0.00978281416825431,0.008086202945988,0.0179786831116564,0.0136400675245001,0.0132920522500508,0.0123866886583261,0.0157980705800609,0.00490228179060325,0.0108061685800753
"9606.ENSP00000005260",0.00418302440838576,0.00727283528772661,0.0131941364313897,0.00597370955166998,0.0087090573559556,0.0104497197182329,0.00696974457127886,0.0103768382489789,0.00923900679812045,0.0117605512139737,0.0117686537025885,0.0117489824151798,0.00940517334532953,0.00787981487475833,0.00692918684133853,0.0102908120486872,0.0105500810547016,0.00690935632819298,0.00670081587571726,0.00905614602891383,0.0040356411100336,0.00800184365837446
"9606.ENSP00000005284",0.00596472513674428,0.0196668578348483,0.0585416798709424,0.00824516295351764,0.0266473344454852,0.0230458142356674,0.00991360921500492,0.023076829847059,0.0628146245869272,0.0216257745998211,0.0239552497284034,0.0277136959750489,0.0299856120417816,0.0105336785962319,0.00968807804467803,0.0634666023980497,0.0269992929973756,0.00933492264157742,0.0128534386119003,0.0176012400726796,0.00537744499359018,0.0249924819750504
"9606.ENSP00000005340",0.00508517860595364,0.0106169589431719,0.0179699749606947,0.00691062647764123,0.012911579579768,0.0143488415662215,0.00828355228319504,0.0148657485426896,0.0131040983656931,0.0156846129410625,0.0221369969230595,0.0163943791904805,0.013042522571955,0.0108990191085757,0.0081819447852493,0.0128542592361906,0.0144632539290717,0.00836485859128179,0.00769629739276432,0.0129981263028947,0.00469702025687493,0.0120712638083295
"9606.ENSP00000005386",0.00434691739599161,0.00722099926496168,0.0159612514894093,0.00584275691096185,0.00974053059014422,0.0125407040833412,0.00737020626096314,0.013752957964262,0.00956366299913305,0.0125088112505,0.0123749524999501,0.014839993667445,0.00950866829433448,0.00772650128256983,0.00744388033349925,0.0130721417467503,0.0103565370204492,0.00921351222610405,0.00677243408136134,0.0103377713670036,0.00399946467991002,0.00823445559484631
"9606.ENSP00000005558",0.00376709969990006,0.0064165767113569,0.0111780433855486,0.00489820244675478,0.00756426851057354,0.00839924403366805,0.00601174720909187,0.00873241694854606,0.00817136062761631,0.00984837912676993,0.00989688765638688,0.0100416250815572,0.00801531401664664,0.00660987101061504,0.00577390435483264,0.00895386953279028,0.00829560556154567,0.00581868455538411,0.00538986320648832,0.00763681280970873,0.00344450843514596,0.00714645016113635
"9606.ENSP00000005587",0.00537076901123068,0.00861860628296155,0.0159988072348506,0.00739326012520821,0.0090408696913971,0.0112590350621565,0.00765770407458646,0.0112624582168593,0.0104535678953265,0.0128119122544387,0.0137287803684621,0.0126709736248854,0.0110804399334008,0.0106131819732502,0.00907218916097835,0.0110383507333959,0.0151813846277525,0.00768565025250814,0.00770437569681119,0.00940525157828869,0.00572100576123645,0.00936552830332841
"9606.ENSP00000005905",0.00199885648637842,0.00350768870577333,0.00687683948589841,0.00279426152442511,0.00534580371160489,0.00617232155875796,0.00412763744330698,0.00632945814327604,0.00467393748108871,0.00671874725301644,0.00602935245943411,0.00682806193606591,0.00460064684259086,0.0037289826090738,0.00350172509134989,0.00608864403948283,0.00501653508875259,0.00427810914054407,0.00390947421460408,0.00556937766529006,0.00189743385349356,0.00402776994791554
"9606.ENSP00000006015",0.00386586795096687,0.00644153575441563,0.0115957480566681,0.00500241874027581,0.0078166887461548,0.00909000720983111,0.00635052533860376,0.00950134215711299,0.00786538525859909,0.0104927288402678,0.0107811866540606,0.0105369643412431,0.00800969158280768,0.00678817523261605,0.0060846647475257,0.00930284435600701,0.00852221866291709,0.00654920187824197,0.0060595759339493,0.00864758162433994,0.00355643051036036,0.00713868300879643
"9606.ENSP00000006053",0.0100548603549897,0.0132776855084192,0.0248729948661507,0.0173064909053141,0.0156346920225727,0.0164131055250721,0.0160559771119352,0.0186487057865752,0.0205148191435461,0.0201248851572789,0.0199724066737083,0.0238457321565778,0.0202493794683531,0.0139354391529251,0.0129557076419723,0.0214009420568541,0.0187609753399829,0.0102270340391667,0.0119976238427309,0.0185056542573104,0.00775118449719765,0.0193467418777971
"9606.ENSP00000006101",0.00453770038510324,0.00798804638040982,0.0146881248113012,0.00629194890830221,0.00943515454337492,0.0112424812129462,0.00726358327557074,0.0124490011610023,0.0110498712147887,0.0125126829450201,0.012523274985734,0.0138066429186683,0.0101603647079851,0.00892786397649028,0.00734161871766479,0.0108925513276228,0.0112506407110164,0.00735330943216215,0.00696689944419777,0.00994086596484507,0.00444428981802658,0.00995957359917327
"9606.ENSP00000006275",0.0015760229799237,0.00309759484125988,0.00589195358483164,0.00215308633005969,0.00429890478229737,0.00503982660040545,0.00309421880140834,0.00505352814081285,0.00411768681061966,0.0054894362846471,0.00476532979309164,0.0056509279391885,0.00401881129022568,0.00338432842227878,0.00264016266359134,0.00474801852067456,0.00462898239868665,0.00322202988375602,0.00281480702624424,0.00430645620582817,0.00150753711062957,0.0036593479164635
"9606.ENSP00000007264",0.00200158389369513,0.00351247489022731,0.0068862228220496,0.00279807424903963,0.00535309797422759,0.00618074359160282,0.00413326953777715,0.00633809458644663,0.00468031499311654,0.00672791487487518,0.00603757941325743,0.00683737871604,0.00460692435072893,0.00373407074547638,0.00350650313854855,0.00609695189570727,0.00502338006966985,0.00428394655120918,0.00391480862888047,0.00557697699095318,0.0019000228712696,0.00403326577480498
"9606.ENSP00000007390",0.0019795943622409,0.00347388661155255,0.00681057032813054,0.0027673344224931,0.00529428849007225,0.0061128415386106,0.00408786116853715,0.00626846386514259,0.00462889674675624,0.00665400156240877,0.00597125017128391,0.00676226282666138,0.00455631237876179,0.00369304800025516,0.00346798046592796,0.00602997038376172,0.00496819288796016,0.00423688283445327,0.00387180028546144,0.00551570795729021,0.00187914909584448,0.00398895605343997
"9606.ENSP00000007516",0.00346253618777683,0.00526513193392071,0.0116579197053204,0.00440262789602083,0.238690475949837,0.239461260113989,0.236929711698692,0.240273714355405,0.00717837804807174,0.240509486412843,0.00947635222915883,0.241091201785264,0.0064786447395947,0.00575241763432817,0.00676152409053741,0.239976198769156,0.00694239047174578,0.236986069906386,0.23720311625514,0.239405697445511,0.00278105003820275,0.00576702825123324
"9606.ENSP00000007699",0.00206139571560549,0.00361743552828035,0.00709199862508485,0.00288168699152957,0.00551306056371074,0.00636543809086366,0.00425678091408258,0.00652749108681303,0.00482017331618483,0.00692896008092011,0.00621799584535051,0.00704169494749335,0.00474458959658162,0.00384565316534529,0.00361128532725003,0.00627914251091496,0.00517348994768275,0.00441196049506712,0.00403179190260751,0.00574362958824467,0.00195679982174366,0.00415378881408387
"9606.ENSP00000007722",0.00723781045277685,0.010766334160986,0.0206972625485514,0.00850347071930092,0.0105488284654689,0.0136318249498788,0.0102717983110752,0.014228582163644,0.0123459092914667,0.0155916041797258,0.0174143020629606,0.0152830850323671,0.0127962330063801,0.0139622728881506,0.0123389196638351,0.0131964515542945,0.0364709556639373,0.00983896776908699,0.00964023218311369,0.0113112279018684,0.00805761183701023,0.0109798786638018
"9606.ENSP00000008527",0.00499214630603147,0.00897275030746038,0.0160627709497736,0.00672304079851482,0.010697276066987,0.0129917219295227,0.00839409048942269,0.0133041680895209,0.010914774211315,0.0141532856597765,0.0161226345430279,0.0147368132851566,0.0112443346199016,0.00913847398085832,0.00799246078049147,0.0128662021282049,0.0119216567692338,0.00885450301339547,0.00791388842553042,0.0113862787429722,0.00459585458875141,0.00970267002001709
"9606.ENSP00000008938",0.00194564579323541,0.00348410960982261,0.00731241759652608,0.00259712063693413,0.00468914802320331,0.00548334332660885,0.00345856561908604,0.00558399238448462,0.00538816940530613,0.00600296472663881,0.00616731053456896,0.00603161989571017,0.00474269609165824,0.00360114939400851,0.00319712526205533,0.00619421899356066,0.00520022388779569,0.00357814434964255,0.00335949331351627,0.00471019783348276,0.00180685090556154,0.00409941659119816
"9606.ENSP00000009105",0.00533246556266356,0.0106507959257145,0.0206229960047382,0.00759612187763297,0.014486444892466,0.0136664302518095,0.0084832567614981,0.0157999658370652,0.0176736630289771,0.0150507570195569,0.0160864007119341,0.0178534030202869,0.0151641892268339,0.00871977712011643,0.00915636514824496,0.0188461857986264,0.0156104530445327,0.00767758651698255,0.00804882199956413,0.0133789938545868,0.00467482679492619,0.0130105037536568
"9606.ENSP00000009180",0.00586235767314396,0.00952953292563832,0.0181478511756427,0.00802797454541262,0.0098440621086879,0.01261647381795,0.014660177291543,0.0132727574921081,0.0111296590216905,0.0200616339604148,0.017053001049033,0.014132820468196,0.0111619739108097,0.01684456961534,0.0108328825422526,0.0118556360078421,0.0201981236641723,0.00828297600501446,0.00876993684282435,0.0115871231962698,0.00641748461142686,0.00967305561316439
"9606.ENSP00000009530",0.0049540091950205,0.00826546437968554,0.0185945149454934,0.00674167508356042,0.00963260845691831,0.0120141255134687,0.00786409299141318,0.0131900295207243,0.0104704845967023,0.0130981509268636,0.0161080404611582,0.0135165473076256,0.0107101036257923,0.00954200338491921,0.010104578859407,0.0114789251383738,0.0124678678896412,0.0108524402734154,0.00928397893673727,0.01126619084856,0.00659918575837218,0.00938669728621323
"9606.ENSP00000010404",0.00485162540818224,0.00866775793111313,0.0134593354158457,0.00778436512034018,0.0122506802385357,0.0106302975247561,0.00845105720258804,0.0125616884117791,0.0155565057480419,0.0165268762157773,0.0103702603793657,0.015448808702633,0.0104177248201742,0.00779323644027912,0.00807308122349367,0.0113315018691254,0.00963991616993741,0.0070662806128576,0.00798142133778031,0.0113174767372897,0.00514094117546459,0.00977807797204753
"9606.ENSP00000011619",0.00495589776758555,0.00820886952505897,0.0159244811369884,0.00701170613166808,0.0104866366428225,0.0117263217746374,0.00849001248820432,0.0133623207621043,0.0108182578916399,0.0139790082989425,0.0139720716587543,0.0145635723121878,0.0107770346149983,0.00984586425688527,0.00829211962497956,0.0123301052144439,0.0115497307759431,0.00805699328641736,0.00768863847209853,0.0110469862875506,0.00458710275094633,0.00951226014722109
"9606.ENSP00000011653",0.00885167302146647,0.00940762537999068,0.0591991336100248,0.0107352945945219,0.011067332671003,0.0200305592692853,0.0145377337581837,0.0141720815204188,0.0125302533425378,0.0155533514358011,0.0239087175149551,0.0175162966399239,0.0200408092037506,0.0224215089763911,0.0509175581067639,0.0155511169872174,0.0213298357254056,0.00992603687613327,0.0151596719922449,0.0140251557211298,0.00923383926103143,0.0127328229688466
"9606.ENSP00000011684",0.00315456377768489,0.00499524443129079,0.00952946227246824,0.00448902093661003,0.00567765667395849,0.00702548886454833,0.00479888158117234,0.00688655436510321,0.00673236531217528,0.00785141217751719,0.0083591184170517,0.00790267042023957,0.00687758754340468,0.00587717309475897,0.00500077541788875,0.00726233876486742,0.00818831942928387,0.00451460663326279,0.00453635014629241,0.00604040925264692,0.00351836263446994,0.00588934050462593
"9606.ENSP00000012134",0.00379812879048815,0.00709266778783934,0.0121437484750526,0.00541115578350779,0.00812271798116284,0.00941799748400235,0.0063558656863136,0.00986069618799645,0.00834086885038624,0.0109399126082121,0.0123534665421645,0.0108583797084234,0.00836460198463151,0.00721115459212771,0.00630654410473525,0.0094939177156735,0.0104352950020238,0.0065146858714706,0.00619693681521362,0.00850911271871891,0.00363967306530072,0.00715704723647065
"9606.ENSP00000012443",0.00503349923599115,0.00857159535245646,0.0165457163498216,0.00681342165830667,0.0108517904216044,0.0127960254666233,0.00852625777642544,0.0130714065245416,0.0112774563265305,0.0156314215553071,0.0148839177023039,0.0144727565458257,0.0110042452117336,0.00902432552814856,0.00844925962518821,0.0130818221381494,0.0122602873271957,0.00856376585182627,0.00801997588679861,0.0111862637033187,0.00484009447867949,0.00981289302112778
"9606.ENSP00000013034",0.00678030975665903,0.00965517041460826,0.0232147293345764,0.00990126361021588,0.0177118874932837,0.0133193577459759,0.0109719450494849,0.0215706215738561,0.0143031997193752,0.0194647229007702,0.0172430169197432,0.0228980430932881,0.0133130160833433,0.0104823366536322,0.0146627683661959,0.0166659408025928,0.0148120506675245,0.0101965197050723,0.00860367372194178,0.0189366619373168,0.00588119205010358,0.0114447525083908
"9606.ENSP00000013070",0.00311124496911001,0.0051829929196345,0.0100129717235931,0.00424939792382759,0.0073774596497755,0.00866781189757996,0.00583075856466391,0.00889645430921888,0.00691243266001441,0.00952827772848652,0.00891612583170371,0.00979457031291727,0.0068391158138945,0.00547589304768607,0.00504429221191969,0.00857692932629082,0.0079809428677935,0.00584876969339805,0.00539565723576156,0.00773566420167516,0.00279959609508705,0.00598740378657165
"9606.ENSP00000013125",0.00556499518881619,0.00929549783217683,0.0186081015208508,0.00815973086773553,0.0104004409966138,0.0119565092542532,0.00865755449837901,0.0122810544779647,0.0110470839685903,0.0161696749235307,0.0147815482652825,0.0137666003521285,0.0115535902620888,0.0127543906015115,0.0109248073538164,0.012224321836108,0.0131164755897178,0.00940082503066833,0.00903760588009144,0.0108980345690462,0.00633571667229556,0.0103043343819859
"9606.ENSP00000013807",0.00484912053813847,0.00786071042843964,0.015608996392891,0.00660289853340523,0.0110602590684981,0.0115269490194228,0.00813412602063879,0.0134900873162358,0.0104598686297316,0.0138239286909258,0.0141708835284463,0.0147478257402701,0.0103793511583359,0.00835606920279632,0.00847066122475678,0.0123816215356031,0.0112243027484936,0.00813336666794406,0.00730586487194712,0.0117049937614544,0.0043974296248625,0.00892087633426846
"9606.ENSP00000014914",0.00214525951076181,0.0037646037162407,0.00738052251957074,0.00299892270989881,0.00573734849557132,0.00662440331141358,0.00442995960068866,0.00679304911201169,0.00501627250497534,0.00721085107568329,0.00647096267064739,0.00732817233665218,0.00493761381168806,0.0040021059351164,0.00375820330648264,0.00653459696699354,0.00538396312269287,0.00459145235507004,0.00419581735762979,0.00597729776345034,0.00203640834046246,0.00432277747142404
"9606.ENSP00000014930",0.0111343692083804,0.0146401312141973,0.0270118145248133,0.0190379484108371,0.0174491626889177,0.0179133829263659,0.016661998552625,0.0207064766715858,0.0230698622664125,0.0221300830572368,0.0217476205299895,0.026733934942248,0.0227450822076499,0.0146617765996795,0.0136865492506755,0.0241052710230218,0.0208131485653378,0.011069041165865,0.0126065681140009,0.0203763886291191,0.00772714787353956,0.0218006617696124
"9606.ENSP00000016171",0.00279707917038929,0.00434266304200349,0.00987815596874197,0.00358786496177444,0.146815630807955,0.147415025885632,0.145336198779448,0.148087383698385,0.00589361919266771,0.148326456440095,0.00817748425588169,0.148787308950486,0.00535273710894219,0.00473465184487199,0.00584093487135385,0.147722313363376,0.00574525123784092,0.145350338090566,0.145463030505815,0.147354081190126,0.00227528977143149,0.00475504025878911
"9606.ENSP00000016946",0.00366246409495741,0.00626007178088771,0.0119441469774914,0.00498838791648473,0.00859293632112076,0.00993989757208623,0.0067164465590223,0.0104653157467179,0.00826944861677164,0.0110863947075989,0.0128357727959747,0.0114581698896941,0.00813649331925127,0.00667050940274838,0.00606917389105021,0.0100407771301427,0.00886344363078021,0.00680722904401407,0.0062705022650742,0.00905471679890448,0.00343007009985497,0.00714888481026508
"9606.ENSP00000017003",0.00276451345463214,0.00453725450510919,0.00760774515271694,0.00334204747456546,0.00421140295237937,0.0054056698151672,0.00417669010233441,0.00556458253093882,0.00491838743050614,0.00625951385904426,0.00612975977940831,0.00626717017218269,0.00495128597798529,0.00474212071971246,0.00436800175584767,0.00520855430779379,0.00863745917773245,0.00382575448844725,0.00331971288932922,0.00458018026474365,0.00231655510967155,0.00431054032057422
"9606.ENSP00000019103",0.0095209257818742,0.0146639616088223,0.0246301682325221,0.0158499596074311,0.014742280603083,0.0187109624964418,0.0155320505068628,0.0229415315802043,0.0205193667577233,0.0233644425891514,0.0186235151507343,0.0274201865504727,0.0211531262166084,0.0119839691532657,0.0128152539083401,0.0207569460819857,0.0183606760361234,0.0102933580667609,0.0109722660434666,0.0206246636930556,0.00610557721114926,0.0182796393848295
"9606.ENSP00000019317",0.00612087373309196,0.00998746282209226,0.0186600978602762,0.00884288681302684,0.0114606206661513,0.0137918005708447,0.00949829731694746,0.0136691945658229,0.013613331361882,0.015555008002121,0.0158330803682056,0.0158387920602372,0.0136089816050959,0.0110557944908546,0.00954578368811337,0.01453224267323,0.015345229568898,0.00879923031989446,0.00879295660111936,0.0120179127641151,0.00587611668246576,0.0118302692604177
"9606.ENSP00000020673",0.00293124642479682,0.00482059469100641,0.00856193571964052,0.00426972952957793,0.00549664907986244,0.00668442781729382,0.00464528065541235,0.00685542689035624,0.00637572482837735,0.00753638152331634,0.00719428216579856,0.00781340652430656,0.00647181526724042,0.00508581928749321,0.00443261697431056,0.00671268376111769,0.00727379090156452,0.00405432937031775,0.00419843863224272,0.00603348366967734,0.00256773550718811,0.00567693957841661
"9606.ENSP00000020926",0.00117536934222102,0.0029332605643678,0.00403146712417139,0.00166033856882565,0.00419385901181619,0.00479994789211059,0.00185499798598668,0.00329525662495622,0.004902787144999,0.00326954164997459,0.00530624235163102,0.00507608300308792,0.00525385783300989,0.00207947950984806,0.00183553162856513,0.00406026862808906,0.00590779418516504,0.00161218978966165,0.00167050604986465,0.00243196014842581,0.00108138407588835,0.00343992435168631
"9606.ENSP00000020945",0.00519833066070851,0.00990914348966807,0.0164542227799282,0.00759875906826685,0.0109100473045729,0.0120617555615295,0.00835138675291272,0.0124526932362233,0.0107585607967912,0.0144826083774127,0.0155275664304145,0.0139589675639441,0.0109525554872719,0.0100547887906751,0.00896872162010391,0.0124641150617218,0.0125400617415561,0.00844749517522243,0.00845078926558887,0.0108727358306037,0.00488697191705916,0.0100806816284384
"9606.ENSP00000023064",0.00027017804942013,0.000446640216419523,0.000827743406847097,0.000355196646179,0.000540344342542306,0.000648149917621988,0.000451533694449352,0.000637587009495969,0.000567300390613024,0.000722669763438658,0.000698768868640459,0.000729628491639457,0.000572808499995922,0.000568933557520655,0.00042715499505853,0.00061566976773436,0.000721120625324711,0.000428423148688134,0.000425479480904117,0.000565646706560908,0.000276924671807597,0.000511233361060795
"9606.ENSP00000023897",0.00346933533228986,0.241048723677475,0.245897952064707,0.00460195601134455,0.242828894910682,0.243656750631004,0.00586658148320048,0.249227560016301,0.263573738899467,0.244159682332397,0.0103489687938504,0.25134537259797,0.257829308370063,0.241120177209479,0.00539402469998132,0.0096447414312635,0.243403176311202,0.00575339622283912,0.0053525692102877,0.24217751457684,0.00303699777911773,0.247803431414297
"9606.ENSP00000025008",0.0040896173534218,0.0224281533287763,0.0285949533868499,0.00561302362150564,0.0244278148476293,0.0264145390913184,0.00723351815696231,0.0266400742437318,0.0254159575179716,0.0275479404147266,0.0118989943547366,0.0280514742351535,0.0253134831178383,0.0231037971398863,0.00672500929829785,0.0108745698230538,0.0259574746394345,0.00743536580681692,0.00685481001683125,0.0247109193282856,0.00401343028560268,0.0237324471399627
"9606.ENSP00000025301",0.00510986115450047,0.0109009239030643,0.0192976399176542,0.0068094323447235,0.0138207354007102,0.0165285816945382,0.00833301705787417,0.0137077823975686,0.0158507928862758,0.0153553431246102,0.018782861512401,0.016224605959484,0.0162358924105902,0.00867795992400325,0.00841969738336526,0.0170900036348927,0.0176756829390888,0.00788569952633428,0.00817572923577899,0.012265507262446,0.00463749422728253,0.0131496141004403
"9606.ENSP00000026218",0.00233230385024412,0.00365131603178028,0.00679965378105674,0.00336649040173151,0.00517404012437613,0.00520772359828229,0.00365890372291907,0.00527434747119651,0.00528193550115145,0.00591178472123211,0.006583216072703,0.00619953329286459,0.00495114787671823,0.00391460441469031,0.00355141052179778,0.00538117329626309,0.00608168764962501,0.00330622685971905,0.00332113127165898,0.00491690138278135,0.00208784913497542,0.00511266056047284
"9606.ENSP00000027335",0.00497408255610778,0.00896543866397833,0.0151529404540617,0.00680617779486731,0.00990811125501595,0.0116581844660662,0.00783953008716684,0.0112205800389553,0.0111312668780685,0.0127712155424531,0.0136176157887821,0.0133556259697617,0.0113622566538129,0.00960034871672408,0.00796408844396551,0.0117890095797517,0.0126816451408058,0.00753161915046272,0.00720003574224273,0.00967036266227076,0.00486353509435768,0.00958558809694349
"9606.ENSP00000029410",0.00558550318004329,0.00916720062421448,0.0153709090010972,0.00675236966771244,0.00850884069438855,0.0109217721086831,0.00843870584516594,0.0112428439695577,0.0099372526430451,0.012646903384259,0.0123847444777014,0.0126623724214273,0.0100037218227323,0.0095811182672025,0.00882523745972083,0.010523514219424,0.0174513730884114,0.00772966535050937,0.00670724422379284,0.0092539290742216,0.00468043514497479,0.00870914070898448
"9606.ENSP00000033079",0.00630345490768416,0.0101165424571893,0.0188715414593452,0.00915585267838768,0.0113792518499879,0.0138537969544126,0.00950677913411202,0.013593602347642,0.0139146103935112,0.0156211728835893,0.0160194447920459,0.0158650771471649,0.0139484978003876,0.011071556852675,0.00966695891296356,0.0147100512829793,0.015951336395412,0.00866529657781962,0.00880342676047613,0.0119753499498803,0.00592330702219391,0.0120318403932971
"9606.ENSP00000035307",0.00544752248620319,0.0083283621407207,0.0139724192550778,0.00563314779262219,0.00739036405915663,0.00933559323049009,0.00801772310501167,0.00964253497610529,0.00834174749753241,0.0106980003078567,0.0106675316728482,0.0107004672152014,0.0084376313705753,0.00888605020811626,0.00835437765496813,0.00907338525734282,0.0155357338887013,0.00749457915068751,0.00590008725325608,0.00805333355699725,0.00407707558117342,0.00729840662604524
"9606.ENSP00000035383",0.00445963308689462,0.00982154690089166,0.0162552274888562,0.0062411246778771,0.0117023696934853,0.0126201199825639,0.00741116916499728,0.0117769217595634,0.0139295079837624,0.013241299449363,0.0141500599579703,0.0146616175596257,0.0128320704212008,0.00835413763651042,0.00721340251800604,0.0145520772965727,0.0141158492346722,0.00707976008049093,0.00719750594288052,0.0097171336454529,0.00432744203792339,0.010620447081992
"9606.ENSP00000037243",0.00368252588460622,0.120580638019589,0.126444581484409,0.0048500205091031,0.122606347995804,0.124260589119901,0.00629550789020877,0.126155412567872,0.129317034946953,0.124431927916358,0.0111558811914727,0.128080137936306,0.127322986216333,0.121186746116774,0.00587812434787842,0.0103978496395717,0.123494341825658,0.00678049342492847,0.00596987069300128,0.122242888854267,0.00335390131010864,0.123993494665329
"9606.ENSP00000037869",0.0019795943622409,0.00347388661155255,0.00681057032813054,0.0027673344224931,0.00529428849007225,0.0061128415386106,0.00408786116853715,0.00626846386514259,0.00462889674675624,0.00665400156240877,0.00597125017128391,0.00676226282666138,0.00455631237876179,0.00369304800025516,0.00346798046592796,0.00602997038376172,0.00496819288796016,0.00423688283445327,0.00387180028546144,0.00551570795729021,0.00187914909584448,0.00398895605343997
"9606.ENSP00000039007",0.00439816801851475,0.00786904591032473,0.0150104410333086,0.00584040628591584,0.0119900199705995,0.0117118816058586,0.00844716991735573,0.0134391137223279,0.0118400561735285,0.0143716919744379,0.0140147342223474,0.0144814764276848,0.0102872695712593,0.00754478621570769,0.00818462251692078,0.0137232228577184,0.0106125238076023,0.00902681650715664,0.0080895839064449,0.0114415723871209,0.00471342041729533,0.00885371074562961
"9606.ENSP00000040584",0.00373978367954057,0.00595922719468554,0.010832762633284,0.00459024367547255,0.00686547240042223,0.00807798471302346,0.00605165856065599,0.00851305882239702,0.0073235215417045,0.00952629068382351,0.010062220467113,0.00928763115914487,0.00741571883352421,0.00621041660953629,0.00571680895399389,0.00834047389974089,0.00816340812633656,0.00572231297370094,0.00545588629333166,0.00756144855217205,0.00346423173812013,0.00650097241639205
"9606.ENSP00000040663",0.00246534428452061,0.00414890066628135,0.00922913954022363,0.00347075369291359,0.00756235003377363,0.00702452632297319,0.00499889739202284,0.0087981383395936,0.005670462900601,0.00878057407172167,0.00715502955321562,0.00931860093655121,0.00549876479041633,0.00434671641155266,0.00520197498199758,0.00719302262924129,0.00618127789484256,0.00521931343131446,0.00462265876750721,0.00768100199176855,0.00230337794900249,0.00473722949466032
